VERSION;AIRPORT;ASMA_RADIUS;AC_CLASS;RUNWAY;ASMA_SECTOR;FROM_BEARING;TO_BEARING;VALID_FROM;VALID_TO;UNIMPEDED_TIME;UNIMPEDED_DIST_KM;STD_U;TF_UNIMPEDED;SATURATION_LEVEL;SAMPLE_FROM;SAMPLE_TO;SAMPLE_SIZE;DAY_TIME_START;DAY_TIME_END;TIMEZONE;CONGESTION_LIMIT
11;EBBR;100;LJ;25L;3;260;330;01/09/2013;01/01/2099;;;;16;14;05/11/2012;27/10/2013;33;6,5;22;1;0,5
10;EBBR;100;LJ;25L;3;260;330;01/01/2011;01/09/2013;;;;18;15;18/01/2011;14/12/2011;30;6,5;22;1;0,5
11;EBBR;40;LJ;25L;3;260;330;01/09/2013;01/01/2099;15,6166666666667;124;1,22522646648687;21;8;05/11/2012;27/10/2013;35;6,5;22;1;0,5
10;EBBR;40;LJ;25L;3;260;330;01/01/2011;01/09/2013;15,0916666666667;122;2,7505512247505;28;9;18/01/2011;14/12/2011;55;6,5;22;1;0,5
11;EBBR;40;LJ;25L;4;330;60;01/09/2013;01/01/2099;;;;11;6;14/11/2012;07/10/2013;20;6,5;22;1;0,5
10;EBBR;40;LJ;25L;4;330;60;01/01/2011;01/09/2013;;;;16;7;20/01/2011;16/12/2011;41;6,5;22;1;0,5
11;EBBR;100;LJ;25L;4;330;60;01/09/2013;01/01/2099;;;;9;12;14/11/2012;07/10/2013;16;6,5;22;1;0,5
10;EBBR;100;LJ;25L;4;330;60;01/01/2011;01/09/2013;;;;17;14;20/01/2011;16/12/2011;34;6,5;22;1;0,5
10;EBBR;40;LJ;25R;1;60;150;01/01/2011;01/09/2013;11,3666666666667;82;1,11269068351408;59;7;04/01/2011;28/12/2011;136;6,5;22;1;0,5
10;EBBR;100;LJ;25R;1;60;150;01/01/2011;01/09/2013;23,75;211;1,89970308071335;65;14;04/01/2011;28/12/2011;134;6,5;22;1;0,5
11;EBBR;40;LJ;25R;1;60;150;01/09/2013;01/01/2099;11,475;82;1,19858007779979;70;6;03/11/2012;31/10/2013;163;6,5;22;1;0,5
11;EBBR;100;LJ;25R;1;60;150;01/09/2013;01/01/2099;23,6583333333333;212;2,38507704884732;62;12;03/11/2012;31/10/2013;158;6,5;22;1;0,5
10;EBBR;40;LJ;25R;2;150;260;01/01/2011;01/09/2013;15,25;125;2,23357467305345;22;9;01/01/2011;17/12/2011;59;6,5;22;1;0,5
11;EBBR;100;LJ;25R;2;150;260;01/09/2013;01/01/2099;;;;19;13;02/11/2012;28/10/2013;70;6,5;22;1;0,5
10;EBBR;100;LJ;25R;2;150;260;01/01/2011;01/09/2013;25,9166666666667;243;3,24100729818344;21;15;01/01/2011;17/12/2011;59;6,5;22;1;0,5
11;EBBR;40;LJ;25R;2;150;260;01/09/2013;01/01/2099;15,85;128;1,9532621191184;26;8;02/11/2012;28/10/2013;68;6,5;22;1;0,5
11;EBBR;100;LJ;25R;3;260;330;01/09/2013;01/01/2099;;;;9;13;07/11/2012;20/10/2013;27;6,5;22;1;0,5
10;EBBR;40;LJ;25R;3;260;330;01/01/2011;01/09/2013;;;;16;9;03/01/2011;14/12/2011;48;6,5;22;1;0,5
10;EBBR;100;LJ;25R;3;260;330;01/01/2011;01/09/2013;;;;7;16;03/01/2011;14/12/2011;24;6,5;22;1;0,5
11;EBBR;40;LJ;25R;3;260;330;01/09/2013;01/01/2099;;;;10;8;07/11/2012;20/10/2013;25;6,5;22;1;0,5
10;EBBR;100;LJ;25R;4;330;60;01/01/2011;01/09/2013;;;;12;14;13/01/2011;24/11/2011;20;6,5;22;1;0,5
11;EBBR;100;LJ;25R;4;330;60;01/09/2013;01/01/2099;;;;11;12;04/11/2012;14/09/2013;25;6,5;22;1;0,5
10;EBBR;40;LJ;25R;4;330;60;01/01/2011;01/09/2013;;;;12;7;13/01/2011;24/11/2011;24;6,5;22;1;0,5
11;EBBR;40;LJ;25R;4;330;60;01/09/2013;01/01/2099;;;;11;6;04/11/2012;14/09/2013;29;6,5;22;1;0,5
11;EBBR;100;LP;02;1;60;150;01/09/2013;01/01/2099;;;;3;18;05/06/2013;17/07/2013;4;6,5;22;1;0,5
11;EBBR;40;LP;02;1;60;150;01/09/2013;01/01/2099;;;;2;9;05/06/2013;17/07/2013;4;6,5;22;1;0,5
10;EBBR;40;LP;02;1;60;150;01/01/2011;01/09/2013;;;;1;15;03/05/2011;03/05/2011;2;6,5;22;1;0,5
10;EBBR;100;LP;02;1;60;150;01/01/2011;01/09/2013;;;;1;28;03/05/2011;03/05/2011;2;6,5;22;1;0,5
10;EBBR;100;LP;02;4;330;60;01/01/2011;01/09/2013;;;;0;30;21/02/2011;21/02/2011;1;6,5;22;1;0,5
10;EBBR;40;LP;02;4;330;60;01/01/2011;01/09/2013;;;;0;15;21/02/2011;21/02/2011;1;6,5;22;1;0,5
10;EBBR;40;LP;25L;1;60;150;01/01/2011;01/09/2013;;;;3;9;14/04/2011;30/09/2011;4;6,5;22;1;0,5
11;EBBR;40;LP;25L;1;60;150;01/09/2013;01/01/2099;;;;1;8;22/11/2012;22/11/2012;1;6,5;22;1;0,5
11;EBBR;100;LP;25L;1;60;150;01/09/2013;01/01/2099;;;;1;23;22/11/2012;22/11/2012;1;6,5;22;1;0,5
10;EBBR;100;LP;25L;1;60;150;01/01/2011;01/09/2013;;;;2;21;14/04/2011;30/09/2011;4;6,5;22;1;0,5
10;EBBR;40;LP;25L;3;260;330;01/01/2011;01/09/2013;;;;1;12;06/12/2011;06/12/2011;1;6,5;22;1;0,5
10;EBBR;100;LP;25L;3;260;330;01/01/2011;01/09/2013;;;;1;21;06/12/2011;06/12/2011;1;6,5;22;1;0,5
10;EBBR;100;LP;25L;4;330;60;01/01/2011;01/09/2013;;;;1;24;08/07/2011;11/07/2011;2;6,5;22;1;0,5
10;EBBR;40;LP;25L;4;330;60;01/01/2011;01/09/2013;;;;1;10;08/07/2011;11/07/2011;2;6,5;22;1;0,5
11;EBBR;40;LP;25L;4;330;60;01/09/2013;01/01/2099;;;;0;10;27/07/2013;27/07/2013;1;6,5;22;1;0,5
11;EBBR;100;LP;25L;4;330;60;01/09/2013;01/01/2099;;;;1;26;27/07/2013;27/07/2013;1;6,5;22;1;0,5
11;EBBR;40;LP;25R;1;60;150;01/09/2013;01/01/2099;;;;0;10;28/01/2013;26/09/2013;3;6,5;22;1;0,5
11;EBBR;100;LP;25R;1;60;150;01/09/2013;01/01/2099;;;;0;21;28/01/2013;26/09/2013;3;6,5;22;1;0,5
10;EBBR;40;LP;25R;1;60;150;01/01/2011;01/09/2013;;;;2;11;09/05/2011;14/12/2011;5;6,5;22;1;0,5
10;EBBR;100;LP;25R;1;60;150;01/01/2011;01/09/2013;;;;2;28;09/05/2011;14/12/2011;5;6,5;22;1;0,5
10;EBBR;40;LP;25R;2;150;260;01/01/2011;01/09/2013;;;;1;15;02/04/2011;02/04/2011;1;6,5;22;1;0,5
10;EBBR;100;LP;25R;2;150;260;01/01/2011;01/09/2013;;;;1;27;02/04/2011;02/04/2011;1;6,5;22;1;0,5
11;EBBR;100;LP;25R;2;150;260;01/09/2013;01/01/2099;;;;1;21;06/01/2013;16/04/2013;2;6,5;22;1;0,5
11;EBBR;40;LP;25R;2;150;260;01/09/2013;01/01/2099;;;;1;12;06/01/2013;16/04/2013;2;6,5;22;1;0,5
10;EBBR;100;LP;25R;3;260;330;01/01/2011;01/09/2013;;;;1;24;18/10/2011;18/10/2011;1;6,5;22;1;0,5
11;EBBR;40;LP;25R;3;260;330;01/09/2013;01/01/2099;;;;1;13;15/05/2013;15/05/2013;1;6,5;22;1;0,5
11;EBBR;100;LP;25R;3;260;330;01/09/2013;01/01/2099;;;;1;23;15/05/2013;15/05/2013;1;6,5;22;1;0,5
10;EBBR;40;LP;25R;3;260;330;01/01/2011;01/09/2013;;;;1;13;18/10/2011;18/10/2011;1;6,5;22;1;0,5
10;EBBR;100;LP;25R;4;330;60;01/01/2011;01/09/2013;;;;1;24;25/05/2011;30/09/2011;4;6,5;22;1;0,5
10;EBBR;40;LP;25R;4;330;60;01/01/2011;01/09/2013;;;;1;10;25/05/2011;30/09/2011;4;6,5;22;1;0,5
11;EBBR;40;LT;01;1;60;150;01/09/2013;01/01/2099;;;;0;9;29/09/2013;30/09/2013;2;6,5;22;1;0,5
11;EBBR;100;LT;01;1;60;150;01/09/2013;01/01/2099;;;;0;18;29/09/2013;30/09/2013;2;6,5;22;1;0,5
11;EBBR;40;LT;01;2;150;260;01/09/2013;01/01/2099;;;;2;7;27/09/2013;30/09/2013;4;6,5;22;1;0,5
11;EBBR;100;LT;01;2;150;260;01/09/2013;01/01/2099;;;;2;14;27/09/2013;30/09/2013;4;6,5;22;1;0,5
11;EBBR;40;LT;01;4;330;60;01/09/2013;01/01/2099;;;;2;10;01/10/2013;11/10/2013;2;6,5;22;1;0,5
10;EBBR;100;LT;02;1;60;150;01/01/2011;01/09/2013;;;;14;17;18/01/2011;10/11/2011;52;6,5;22;1;0,5
11;EBBR;40;LT;02;1;60;150;01/09/2013;01/01/2099;;;;11;8;19/01/2013;04/09/2013;20;6,5;22;1;0,5
11;EBBR;100;LT;02;1;60;150;01/09/2013;01/01/2099;;;;11;15;18/01/2013;04/09/2013;27;6,5;22;1;0,5
10;EBBR;40;LT;02;1;60;150;01/01/2011;01/09/2013;;;;15;8;18/01/2011;10/11/2011;50;6,5;22;1;0,5
11;EBBR;40;LT;02;2;150;260;01/09/2013;01/01/2099;;;;17;6;18/01/2013;27/08/2013;32;6,5;22;1;0,5
10;EBBR;40;LT;02;2;150;260;01/01/2011;01/09/2013;;;;6;7;28/01/2011;08/11/2011;19;6,5;22;1;0,5
10;EBBR;100;LT;02;2;150;260;01/01/2011;01/09/2013;;;;7;16;28/01/2011;08/11/2011;17;6,5;22;1;0,5
11;EBBR;100;LT;02;2;150;260;01/09/2013;01/01/2099;;;;11;13;18/01/2013;12/07/2013;26;6,5;22;1;0,5
11;EBBR;40;LT;02;3;260;330;01/09/2013;01/01/2099;;;;3;7;12/01/2013;23/08/2013;9;6,5;22;1;0,5
10;EBBR;100;LT;02;3;260;330;01/01/2011;01/09/2013;;;;4;16;03/03/2011;04/05/2011;7;6,5;22;1;0,5
10;EBBR;40;LT;02;3;260;330;01/01/2011;01/09/2013;;;;6;8;03/03/2011;18/08/2011;9;6,5;22;1;0,5
11;EBBR;100;LT;02;3;260;330;01/09/2013;01/01/2099;;;;3;15;12/01/2013;23/08/2013;8;6,5;22;1;0,5
11;EBBR;40;LT;02;4;330;60;01/09/2013;01/01/2099;;;;3;11;11/02/2013;28/08/2013;13;6,5;22;1;0,5
10;EBBR;40;LT;02;4;330;60;01/01/2011;01/09/2013;;;;4;11;21/02/2011;10/11/2011;13;6,5;22;1;0,5
10;EBBR;100;LT;02;4;330;60;01/01/2011;01/09/2013;;;;3;20;21/02/2011;10/11/2011;11;6,5;22;1;0,5
11;EBBR;100;LT;02;4;330;60;01/09/2013;01/01/2099;;;;2;18;11/02/2013;28/08/2013;11;6,5;22;1;0,5
10;EBBR;40;LT;07L;1;60;150;01/01/2011;01/09/2013;;;;1;9;18/04/2011;18/04/2011;1;6,5;22;1;0,5
10;EBBR;100;LT;07L;1;60;150;01/01/2011;01/09/2013;;;;1;17;18/04/2011;18/04/2011;1;6,5;22;1;0,5
11;EBBR;100;LT;07L;2;150;260;01/09/2013;01/01/2099;;;;0;11;02/10/2013;02/10/2013;1;6,5;22;1;0,5
11;EBBR;40;LT;07L;2;150;260;01/09/2013;01/01/2099;;;;0;5;02/10/2013;02/10/2013;1;6,5;22;1;0,5
11;EBBR;100;LT;07L;3;260;330;01/09/2013;01/01/2099;;;;0;15;22/03/2013;22/03/2013;1;6,5;22;1;0,5
11;EBBR;40;LT;07L;3;260;330;01/09/2013;01/01/2099;;;;0;8;22/03/2013;22/03/2013;1;6,5;22;1;0,5
11;EBBR;40;LT;07L;4;330;60;01/09/2013;01/01/2099;;;;0;10;24/03/2013;24/03/2013;1;6,5;22;1;0,5
11;EBBR;100;LT;07L;4;330;60;01/09/2013;01/01/2099;;;;0;19;24/03/2013;24/03/2013;1;6,5;22;1;0,5
11;EBBR;100;LT;07R;1;60;150;01/09/2013;01/01/2099;;;;1;21;22/03/2013;22/03/2013;2;6,5;22;1;0,5
11;EBBR;40;LT;07R;1;60;150;01/09/2013;01/01/2099;;;;1;12;22/03/2013;22/03/2013;2;6,5;22;1;0,5
11;EBBR;40;LT;07R;2;150;260;01/09/2013;01/01/2099;;;;0;11;18/10/2013;18/10/2013;1;6,5;22;1;0,5
11;EBBR;100;LT;07R;2;150;260;01/09/2013;01/01/2099;;;;0;19;18/10/2013;18/10/2013;1;6,5;22;1;0,5
11;EBBR;100;LT;19;1;60;150;01/09/2013;01/01/2099;;;;0;23;22/10/2013;22/10/2013;1;6,5;22;1;0,5
11;EBBR;40;LT;19;1;60;150;01/09/2013;01/01/2099;;;;0;12;22/10/2013;22/10/2013;1;6,5;22;1;0,5
11;EBBR;40;LT;20;1;60;150;01/09/2013;01/01/2099;;;;3;8;04/11/2012;20/08/2013;7;6,5;22;1;0,5
11;EBBR;100;LT;20;1;60;150;01/09/2013;01/01/2099;;;;2;16;04/11/2012;20/08/2013;8;6,5;22;1;0,5
10;EBBR;40;LT;20;1;60;150;01/01/2011;01/09/2013;;;;1;10;06/01/2011;12/01/2011;2;6,5;22;1;0,5
10;EBBR;100;LT;20;1;60;150;01/01/2011;01/09/2013;;;;1;21;06/01/2011;12/01/2011;2;6,5;22;1;0,5
11;EBBR;100;LT;20;2;150;260;01/09/2013;01/01/2099;;;;2;14;14/02/2013;21/08/2013;5;6,5;22;1;0,5
11;EBBR;40;LT;20;2;150;260;01/09/2013;01/01/2099;;;;2;8;14/02/2013;21/08/2013;5;6,5;22;1;0,5
11;EBBR;40;LT;20;3;260;330;01/09/2013;01/01/2099;;;;3;9;01/11/2012;21/08/2013;5;6,5;22;1;0,5
10;EBBR;40;LT;20;3;260;330;01/01/2011;01/09/2013;;;;0;11;17/01/2011;17/01/2011;1;6,5;22;1;0,5
11;EBBR;100;LT;20;3;260;330;01/09/2013;01/01/2099;;;;1;15;01/11/2012;21/08/2013;5;6,5;22;1;0,5
11;EBBR;40;LT;20;4;330;60;01/09/2013;01/01/2099;;;;0;7;17/08/2013;17/08/2013;1;6,5;22;1;0,5
10;EBBR;40;LT;25L;1;60;150;01/01/2011;01/09/2013;11,7;81;1,76237395393113;57;7;03/01/2011;22/12/2011;114;6,5;22;1;0,5
11;EBBR;100;LT;25L;1;60;150;01/09/2013;01/01/2099;26,8;205;3,65044555880207;25;13;01/11/2012;18/10/2013;69;6,5;22;1;0,5
10;EBBR;100;LT;25L;1;60;150;01/01/2011;01/09/2013;26,9416666666667;209;3,30792083481953;50;16;03/01/2011;22/12/2011;113;6,5;22;1;0,5
11;EBBR;40;LT;25L;1;60;150;01/09/2013;01/01/2099;12,1333333333333;79,5;1,43531544894412;28;6;01/11/2012;18/10/2013;69;6,5;22;1;0,5
10;EBBR;100;LT;25L;2;150;260;01/01/2011;01/09/2013;28,5;249;3,7754548764102;21;17;07/01/2011;29/12/2011;51;6,5;22;1;0,5
10;EBBR;40;LT;25L;2;150;260;01/01/2011;01/09/2013;16,7;129;2,5747922165068;31;10;07/01/2011;29/12/2011;52;6,5;22;1;0,5
11;EBBR;100;LT;25L;2;150;260;01/09/2013;01/01/2099;;;;9;16;05/11/2012;29/10/2013;36;6,5;22;1;0,5
11;EBBR;40;LT;25L;2;150;260;01/09/2013;01/01/2099;;;;16;9;05/11/2012;29/10/2013;36;6,5;22;1;0,5
10;EBBR;100;LT;25L;3;260;330;01/01/2011;01/09/2013;;;;12;18;04/01/2011;25/11/2011;19;6,5;22;1;0,5
11;EBBR;100;LT;25L;3;260;330;01/09/2013;01/01/2099;;;;7;15;07/11/2012;31/10/2013;19;6,5;22;1;0,5
10;EBBR;40;LT;25L;3;260;330;01/01/2011;01/09/2013;;;;17;10;04/01/2011;25/11/2011;26;6,5;22;1;0,5
11;EBBR;40;LT;25L;3;260;330;01/09/2013;01/01/2099;;;;9;9;07/11/2012;31/10/2013;19;6,5;22;1;0,5
10;EBBR;40;LT;25L;4;330;60;01/01/2011;01/09/2013;13,5166666666667;93;2,18450124818889;29;8;04/01/2011;21/12/2011;58;6,5;22;1;0,5
11;EBBR;40;LT;25L;4;330;60;01/09/2013;01/01/2099;;;;4;7;15/11/2012;10/10/2013;14;6,5;22;1;0,5
10;EBBR;100;LT;25L;4;330;60;01/01/2011;01/09/2013;;;;19;17;04/01/2011;21/12/2011;55;6,5;22;1;0,5
11;EBBR;100;LT;25L;4;330;60;01/09/2013;01/01/2099;;;;5;15;15/11/2012;10/10/2013;14;6,5;22;1;0,5
11;EBBR;40;LT;25R;1;60;150;01/09/2013;01/01/2099;12,45;82;1,44326200584617;28;6;06/11/2012;31/10/2013;84;6,5;22;1;0,5
11;EBBR;100;LT;25R;1;60;150;01/09/2013;01/01/2099;27,5916666666667;205;3,16295541169851;24;14;06/11/2012;31/10/2013;83;6,5;22;1;0,5
10;EBBR;40;LT;25R;1;60;150;01/01/2011;01/09/2013;12,5166666666667;83;1,32859031893541;37;7;03/01/2011;31/12/2011;193;6,5;22;1;0,5
10;EBBR;100;LT;25R;1;60;150;01/01/2011;01/09/2013;26,45;212;3,20535197597871;30;15;03/01/2011;31/12/2011;189;6,5;22;1;0,5
11;EBBR;100;LT;25R;2;150;260;01/09/2013;01/01/2099;;;;16;16;12/11/2012;23/10/2013;48;6,5;22;1;0,5
11;EBBR;40;LT;25R;2;150;260;01/09/2013;01/01/2099;;;;15;9;12/11/2012;23/10/2013;47;6,5;22;1;0,5
10;EBBR;100;LT;25R;2;150;260;01/01/2011;01/09/2013;29,3666666666667;246;4,14135278744191;21;18;09/01/2011;25/12/2011;53;6,5;22;1;0,5
10;EBBR;40;LT;25R;2;150;260;01/01/2011;01/09/2013;15,6583333333333;124,5;1,66211807158411;22;10;09/01/2011;25/12/2011;52;6,5;22;1;0,5
11;EBBR;100;LT;25R;3;260;330;01/09/2013;01/01/2099;;;;12;15;05/11/2012;18/10/2013;32;6,5;22;1;0,5
11;EBBR;40;LT;25R;3;260;330;01/09/2013;01/01/2099;;;;16;8;05/11/2012;18/10/2013;31;6,5;22;1;0,5
10;EBBR;40;LT;25R;3;260;330;01/01/2011;01/09/2013;;;;15;10;03/01/2011;17/12/2011;25;6,5;22;1;0,5
10;EBBR;100;LT;25R;3;260;330;01/01/2011;01/09/2013;;;;9;18;15/01/2011;17/12/2011;17;6,5;22;1;0,5
10;EBBR;40;LT;25R;4;330;60;01/01/2011;01/09/2013;;;;11;8;08/01/2011;09/12/2011;33;6,5;22;1;0,5
11;EBBR;40;LT;25R;4;330;60;01/09/2013;01/01/2099;;;;3;7;29/11/2012;24/10/2013;17;6,5;22;1;0,5
11;EBBR;100;LT;25R;4;330;60;01/09/2013;01/01/2099;;;;3;14;29/11/2012;24/10/2013;15;6,5;22;1;0,5
10;EBBR;100;LT;25R;4;330;60;01/01/2011;01/09/2013;;;;6;17;08/01/2011;01/12/2011;28;6,5;22;1;0,5
11;EBBR;40;MJ;01;1;60;150;01/09/2013;01/01/2099;16,0583333333333;130;2,31903835558837;170;8;24/09/2013;11/10/2013;606;6,5;22;1;0,5
11;EBBR;100;MJ;01;1;60;150;01/09/2013;01/01/2099;23,775;220,5;3,12476504256221;228;12;24/09/2013;11/10/2013;777;6,5;22;1;0,5
11;EBBR;40;MJ;01;2;150;260;01/09/2013;01/01/2099;10,4166666666667;83;0,908056556370092;148;5;24/09/2013;11/10/2013;465;6,5;22;1;0,5
11;EBBR;100;MJ;01;2;150;260;01/09/2013;01/01/2099;19,4083333333333;197;1,53377412101835;108;10;24/09/2013;11/10/2013;296;6,5;22;1;0,5
11;EBBR;100;MJ;01;3;260;330;01/09/2013;01/01/2099;21,325;206;2,03158521017051;24;11;24/09/2013;11/10/2013;91;6,5;22;1;0,5
11;EBBR;40;MJ;01;3;260;330;01/09/2013;01/01/2099;12,0333333333333;94;1,11073098314262;29;6;24/09/2013;11/10/2013;94;6,5;22;1;0,5
11;EBBR;40;MJ;01;4;330;60;01/09/2013;01/01/2099;14,75;131;1,69204018864801;41;8;24/09/2013;11/10/2013;152;6,5;22;1;0,5
11;EBBR;100;MJ;01;4;330;60;01/09/2013;01/01/2099;25,1666666666667;250;2,15053009592672;29;13;24/09/2013;11/10/2013;125;6,5;22;1;0,5
11;EBBR;40;MJ;02;1;60;150;01/09/2013;01/01/2099;13,3666666666667;102;2,35457202902155;2331;7;14/11/2012;09/09/2013;8087;6,5;22;1;0,5
11;EBBR;100;MJ;02;1;60;150;01/09/2013;01/01/2099;23,2166666666667;215;3,45209102816774;3504;12;14/11/2012;09/09/2013;9969;6,5;22;1;0,5
10;EBBR;100;MJ;02;1;60;150;01/01/2011;01/09/2013;23,2666666666667;221;2,64131167040648;3313;14;18/01/2011;11/11/2011;8341;6,5;22;1;0,5
10;EBBR;40;MJ;02;1;60;150;01/01/2011;01/09/2013;13,4333333333333;104;1,90601530127121;2743;8;18/01/2011;11/11/2011;7127;6,5;22;1;0,5
11;EBBR;100;MJ;02;2;150;260;01/09/2013;01/01/2099;20,2;198;2,5170358684613;1452;11;14/11/2012;09/09/2013;3697;6,5;22;1;0,5
11;EBBR;40;MJ;02;2;150;260;01/09/2013;01/01/2099;10,95;83;1,58316856687286;2672;6;14/11/2012;09/09/2013;5552;6,5;22;1;0,5
10;EBBR;100;MJ;02;2;150;260;01/01/2011;01/09/2013;20,3;198;2,25509973684411;1301;12;18/01/2011;10/11/2011;2794;6,5;22;1;0,5
10;EBBR;40;MJ;02;2;150;260;01/01/2011;01/09/2013;10,7333333333333;83;1,46845573387103;1874;6;18/01/2011;11/11/2011;4028;6,5;22;1;0,5
10;EBBR;40;MJ;02;3;260;330;01/01/2011;01/09/2013;12,4166666666667;94;1,80226269766197;631;8;18/01/2011;10/11/2011;1434;6,5;22;1;0,5
11;EBBR;100;MJ;02;3;260;330;01/09/2013;01/01/2099;22,0833333333333;206;1,85740439074651;558;12;14/11/2012;09/09/2013;1384;6,5;22;1;0,5
10;EBBR;100;MJ;02;3;260;330;01/01/2011;01/09/2013;21,85;207;2,01901018677651;492;13;18/01/2011;10/11/2011;1414;6,5;22;1;0,5
11;EBBR;40;MJ;02;3;260;330;01/09/2013;01/01/2099;12,5166666666667;94;2,04212764659914;526;7;14/11/2012;09/09/2013;1416;6,5;22;1;0,5
10;EBBR;100;MJ;02;4;330;60;01/01/2011;01/09/2013;24,65;248;1,81201877246749;460;15;20/01/2011;10/11/2011;1668;6,5;22;1;0,5
11;EBBR;40;MJ;02;4;330;60;01/09/2013;01/01/2099;15,4666666666667;131;2,71878425511064;703;8;14/11/2012;09/09/2013;2267;6,5;22;1;0,5
11;EBBR;100;MJ;02;4;330;60;01/09/2013;01/01/2099;24,9666666666667;250;3,29900686627558;415;13;14/11/2012;09/09/2013;1873;6,5;22;1;0,5
10;EBBR;40;MJ;02;4;330;60;01/01/2011;01/09/2013;15,0833333333333;130;1,81786955751937;575;9;20/01/2011;10/11/2011;1989;6,5;22;1;0,5
10;EBBR;100;MJ;07L;1;60;150;01/01/2011;01/09/2013;26,2666666666667;250;2,43067323393735;97;16;18/04/2011;24/10/2011;188;6,5;22;1;0,5
10;EBBR;40;MJ;07L;1;60;150;01/01/2011;01/09/2013;16,55;129;1,84968613759508;84;10;18/04/2011;24/10/2011;169;6,5;22;1;0,5
11;EBBR;40;MJ;07L;1;60;150;01/09/2013;01/01/2099;17,4333333333333;131;1,56384149559312;200;9;20/12/2012;03/10/2013;490;6,5;22;1;0,5
11;EBBR;100;MJ;07L;1;60;150;01/09/2013;01/01/2099;27,7583333333333;251,5;2,17427703366984;212;15;20/12/2012;03/10/2013;491;6,5;22;1;0,5
11;EBBR;40;MJ;07L;2;150;260;01/09/2013;01/01/2099;10,7333333333333;78;1,5429573022178;105;6;20/12/2012;03/10/2013;177;6,5;22;1;0,5
10;EBBR;100;MJ;07L;2;150;260;01/01/2011;01/09/2013;20,0666666666667;192,5;1,54713683376177;37;12;18/04/2011;24/10/2011;67;6,5;22;1;0,5
11;EBBR;100;MJ;07L;2;150;260;01/09/2013;01/01/2099;20,0833333333333;193;1,94145482169871;83;11;20/12/2012;03/10/2013;187;6,5;22;1;0,5
10;EBBR;40;MJ;07L;2;150;260;01/01/2011;01/09/2013;10,9416666666667;78;2,15443160721984;46;6;18/04/2011;24/10/2011;83;6,5;22;1;0,5
11;EBBR;40;MJ;07L;3;260;330;01/09/2013;01/01/2099;11,5083333333333;77;1,30260651393993;36;6;20/12/2012;03/10/2013;76;6,5;22;1;0,5
10;EBBR;100;MJ;07L;3;260;330;01/01/2011;01/09/2013;;;;16;13;18/04/2011;24/10/2011;36;6,5;22;1;0,5
11;EBBR;100;MJ;07L;3;260;330;01/09/2013;01/01/2099;21,1666666666667;188;1,79349421818785;29;11;20/12/2012;03/10/2013;65;6,5;22;1;0,5
10;EBBR;40;MJ;07L;3;260;330;01/01/2011;01/09/2013;;;;16;7;18/04/2011;24/10/2011;39;6,5;22;1;0,5
11;EBBR;40;MJ;07L;4;330;60;01/09/2013;01/01/2099;15,7583333333333;118,5;1,97207452839424;42;8;20/12/2012;03/10/2013;98;6,5;22;1;0,5
11;EBBR;100;MJ;07L;4;330;60;01/09/2013;01/01/2099;25,1166666666667;236;2,30833873555001;31;14;20/12/2012;03/10/2013;80;6,5;22;1;0,5
10;EBBR;40;MJ;07L;4;330;60;01/01/2011;01/09/2013;;;;9;9;22/04/2011;24/10/2011;41;6,5;22;1;0,5
10;EBBR;100;MJ;07L;4;330;60;01/01/2011;01/09/2013;;;;8;15;22/04/2011;24/10/2011;33;6,5;22;1;0,5
11;EBBR;100;MJ;07R;1;60;150;01/09/2013;01/01/2099;27,6833333333333;245;2,15268224582327;43;15;20/01/2013;18/10/2013;147;6,5;22;1;0,5
11;EBBR;40;MJ;07R;1;60;150;01/09/2013;01/01/2099;17,3833333333333;127,5;1,92212521678554;40;9;20/01/2013;18/10/2013;144;6,5;22;1;0,5
11;EBBR;100;MJ;07R;2;150;260;01/09/2013;01/01/2099;;;;13;11;20/01/2013;18/10/2013;41;6,5;22;1;0,5
11;EBBR;40;MJ;07R;2;150;260;01/09/2013;01/01/2099;;;;17;6;20/01/2013;18/10/2013;41;6,5;22;1;0,5
11;EBBR;100;MJ;07R;3;260;330;01/09/2013;01/01/2099;;;;6;12;04/03/2013;18/10/2013;27;6,5;22;1;0,5
11;EBBR;40;MJ;07R;3;260;330;01/09/2013;01/01/2099;;;;9;7;04/03/2013;18/10/2013;29;6,5;22;1;0,5
11;EBBR;40;MJ;07R;4;330;60;01/09/2013;01/01/2099;;;;8;9;04/03/2013;18/10/2013;44;6,5;22;1;0,5
11;EBBR;100;MJ;07R;4;330;60;01/09/2013;01/01/2099;;;;7;14;04/03/2013;18/10/2013;36;6,5;22;1;0,5
11;EBBR;40;MJ;19;1;60;150;01/09/2013;01/01/2099;13,35;98;1,10578914959248;94;7;01/10/2013;31/10/2013;409;6,5;22;1;0,5
11;EBBR;100;MJ;19;1;60;150;01/09/2013;01/01/2099;23,975;216,5;1,99671510817064;96;13;01/10/2013;31/10/2013;409;6,5;22;1;0,5
11;EBBR;40;MJ;19;2;150;260;01/09/2013;01/01/2099;14,4166666666667;129;1,97506667350241;54;8;01/10/2013;31/10/2013;147;6,5;22;1;0,5
11;EBBR;100;MJ;19;2;150;260;01/09/2013;01/01/2099;23,0583333333333;241,5;2,02441268322893;50;12;01/10/2013;31/10/2013;149;6,5;22;1;0,5
