flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
d62c90d9-d3b5-4e1f-9cc1-aadb0b5fbedd,BAW89P,GZBKG,B789,0x406F73,KSJC,EGLL,['0000' '2000' '5423' '7656'],2017-08-07T10:35:47Z,2017-08-07T13:01:34Z,['0xe621717']
d6440ad1-3e50-46d7-8a16-ea36d5de2464,BAW507,NA,NA,0x400A26,LPFR,EGLL,['5446' '7461'],2017-08-07T18:46:57Z,2017-08-07T20:58:04Z,[488137]
d72a4280-1884-4c2c-8978-deb7e32f6d40,SHT7C,GMEDN,A321,0x40560B,EGPF,EGLL,['7775'],2017-08-07T09:46:17Z,2017-08-07T10:55:54Z,['0xe62bb31']
d83df0cc-1b1a-4002-bf55-cb9e7abe146e,BAW268,GXLEL,A388,0x406EC7,KLAX,EGLL,['5417' '0000' ''],2017-08-07T13:24:37Z,2017-08-07T14:59:52Z,[478740 '0xe6241a4']
d877b21e-16e8-449f-98ff-6b4f7809ca83,BAW16H,GEUUH,A320,0x4009C5,LHBP,EGLL,['0000' '4224' '3124' '0374'],2017-08-07T05:51:51Z,2017-08-07T08:31:31Z,['0xe625ad0' 461611]
d88296a0-605f-47f0-b86d-f0097600d6f1,CCA855,NA,77W,0x78115F,ZBAA,EGLL,['6703' '3516'],2017-08-07T15:38:01Z,2017-08-07T20:07:09Z,['0xe62a1b6' 483338]
d8d836c8-c804-43bd-af2e-92f7209dfa38,UAE5,A6EDH,A388,0x8960E9,OMDB,EGLL,['0552'],2017-08-07T12:41:13Z,2017-08-07T19:07:34Z,['0xe62df73' 487272]
d8db6262-a088-40a0-9cbb-1382893e00d3,BAW429,NA,NA,0x4006C8,EHAM,EGLL,['7343'],2017-08-07T08:28:38Z,2017-08-07T09:21:33Z,[464048]
d8f87278-6483-4a21-9e33-0a5df29993af,THY1979,TCLKA,B77W,0x4BB161,LTBA,EGLL,['0000' '3275' '2372'],2017-08-07T04:46:02Z,2017-08-07T08:42:59Z,['0xe623f5d' 474342]
d9224110-fb8b-4bbd-9c6f-81a2a9c21da0,BAW479,GEUUW,A320,0x405457,LEBL,EGLL,['0000' '5723' '0162' '2707'],2017-08-07T09:46:34Z,2017-08-07T12:05:25Z,['0xe62be58' 473570]
d95ef2d7-5efe-4221-8336-9e84632413bb,HVN51,VNA864,B789,0x8880E2,VVTS,EGLL,['5521' '5122' '4703'],2017-08-07T00:43:13Z,2017-08-07T06:02:16Z,['0xe60c180' 414259]
d9a3651e-d171-480c-ba65-3d74cb64944d,BAW152,NA,NA,0x405BFD,OIIE,EGLL,['1511' '2223'],2017-08-07T07:27:42Z,2017-08-07T11:04:10Z,[478575]
d9dbf724-21a7-4eca-b5f4-2bb297f2327a,BAW79V,NA,NA,0x4006B3,KLAS,EGLL,['5422'],2017-08-07T08:43:43Z,2017-08-07T10:22:57Z,[471179]
da376ad6-63bc-4144-895d-96fcb6e7ad07,BAW22C,GZBJC,B788,0x406890,KBWI,EGLL,['2453' '2000' '5433'],2017-08-07T07:09:12Z,2017-08-07T08:40:08Z,['0xe61f080' 473485]
da3a251b-5f80-476e-bc81-26d45ecd911c,BAW82,GVIIE,B772,0x4005BD,DNAA,EGLL,['0000' '4254' '4073'],2017-08-07T10:23:14Z,2017-08-07T13:19:30Z,['0xe627d49' 480278]
da869181-32fa-4756-90f5-decc95e182c8,BAW4DP,GEUUL,A320,0x4009D9,LFBO,EGLL,['2310'],2017-08-07T09:22:49Z,2017-08-07T10:57:56Z,[472489 '0xe62ae8a']
da9d06ff-a462-4273-8f2c-23c08863c901,BAW8RM,GEUYC,A320,0x405EE0,EDDT,EGLL,['0000' '1354' '2206'],2017-08-07T12:33:30Z,2017-08-07T14:38:15Z,['0xe6325fe' 478393]
db06b0f8-1e40-47f9-a7f1-dc2047d9b8e5,SHT3V,GEUOC,A319,0x400938,EGCC,EGLL,['0000' '5462' '3374' '5660'],2017-08-07T16:48:07Z,2017-08-07T17:43:35Z,['0xe63e5cb' 484672]
dc31e149-e7a3-40df-9e0e-d80b8965c17c,SHT13L,GEUPR,A319,0x4008B2,EGNT,EGLL,['0000' '3142' '6670'],2017-08-07T19:54:09Z,2017-08-07T20:59:04Z,['0xe646494' 493426]
dccd8324-9074-453e-8666-f038eaf27fab,BAW735,GEUPY,A319,0x4008F2,LSGG,EGLL,['0000' '5721' '7754'],2017-08-07T16:38:00Z,2017-08-07T18:10:09Z,['0xe63df05' 488402]
dd03f96d-6368-4d93-84f1-5788bab63098,BAW951L,GEUPY,A319,0x4008F2,EDDM,EGLL,['6653' '7317'],2017-08-07T11:03:01Z,2017-08-07T12:39:03Z,[475767 '0xe62e53e']
